,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre,date
78,989,989,GerDracor/hippel-der-mann-nach-der-uhr.xml,setzt Stühle an!,17,33,character_speech,1,18,,ORBIL.,#orbil,410.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1765.0
79,990,990,GerDracor/hippel-der-mann-nach-der-uhr.xml,"Die Stühle werden herbeygebracht und Orbil,
              welcher jedes an seine Stelle zeigt, sagt indem er sich zum Sitzen
              vorbereitet.",0,151,stage_direction,1,18,inner_speech,,#orbil,410.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1765.0
80,991,991,GerDracor/hippel-der-mann-nach-der-uhr.xml, Um 5 Uhr setzen wir uns alle nieder.,0,37,character_speech,1,18,,ORBIL.,#orbil,410.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1765.0
0,704,704,GerDracor/lessing-damon.xml,Oronte.,0,7,stage_direction,1,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
1,705,705,GerDracor/lessing-damon.xml,Die Witwe.,8,18,stage_direction,1,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
2,706,706,GerDracor/lessing-damon.xml,Leander.,19,27,stage_direction,1,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
3,707,707,GerDracor/lessing-damon.xml,Damon.,28,34,stage_direction,1,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
4,708,708,GerDracor/lessing-damon.xml,Lisette.,35,43,stage_direction,1,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
5,709,709,GerDracor/lessing-damon.xml,"Wertester Damon, ich habe die betrübte Nachricht von Ihrem Herrn Vetter vernommen.",0,82,character_speech,1,10,,DIE WITWE.,#die_witwe,157.0,FEMALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1747.0
6,710,710,GerDracor/lessing-damon.xml,"Ich
            versichre Sie, daß mir Ihr Unglück nicht näher hätte können gehen, wenn mir es auch
            selbst widerfahren wäre.",83,219,character_speech,1,10,,DIE WITWE.,#die_witwe,157.0,FEMALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1747.0
7,711,711,GerDracor/lessing-damon.xml,"Mein liebster Freund, das Glück ist Ihnen zuwider gewesen.",0,58,character_speech,1,10,,LEANDER.,#leander,158.0,MALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1747.0
8,712,712,GerDracor/lessing-damon.xml,"Ich weiß, Ihr Gemüt ist viel
            zu gesetzt, als daß es dieser eitle Verlust sehr beunruhigen sollte.",59,168,character_speech,1,10,,LEANDER.,#leander,158.0,MALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1747.0
9,713,713,GerDracor/lessing-damon.xml,"Ich hoffe übrigens,
            daß Sie leicht mit dem Glücke werden auszusöhnen sein.",169,255,character_speech,1,10,,LEANDER.,#leander,158.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
10,714,714,GerDracor/lessing-damon.xml,"Es wird Ihnen vielleicht
            dasjenige, was es Ihnen itzo entzogen, ein andermal desto reichlicher ersetzen.",256,372,character_speech,1,10,,LEANDER.,#leander,158.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
11,715,715,GerDracor/lessing-damon.xml,"Ja, Vetter, ja, versteh Er mich.",0,32,character_speech,1,10,,ORONTE.,#oronte,159.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
12,716,716,GerDracor/lessing-damon.xml,Ein andermal.,33,46,character_speech,1,10,,ORONTE.,#oronte,159.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
13,717,717,GerDracor/lessing-damon.xml,Ein andermal.,47,60,character_speech,1,10,,ORONTE.,#oronte,159.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
14,718,718,GerDracor/lessing-damon.xml,Ha ha ha!,61,70,character_speech,1,10,,ORONTE.,#oronte,159.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
15,719,719,GerDracor/lessing-damon.xml,"Sie, Madam, haben die Gütigkeit gehabt, sich für den glücklichsten unter uns zu
            erklären.",0,101,character_speech,1,10,,LEANDER.,#leander,160.0,MALE,joy,positive,emotions of pleasure,comedies1740_1770,,1747.0
16,720,720,GerDracor/lessing-damon.xml,"Der Himmel hat gewollt, daß ich es sei.",102,141,character_speech,1,10,,LEANDER.,#leander,160.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
17,721,721,GerDracor/lessing-damon.xml,"Doch ich werde mich alsdenn erst
            wirklich für das halten, wenn Sie durch das kostbare Geschenk Ihres Herzens mir – –
            –",142,284,character_speech,1,10,,LEANDER.,#leander,160.0,MALE,love,positive,emotions of affection,comedies1740_1770,,1747.0
18,722,722,GerDracor/lessing-damon.xml,"Und diesen Antrag, Leander, können Sie in Gegenwart Ihres Freundes wiederholen?",0,79,character_speech,1,10,,DIE WITWE.,#die_witwe,161.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
19,723,723,GerDracor/lessing-damon.xml,Gerechter Himmel!,0,17,character_speech,1,10,,DAMON.,#damon,162.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
20,724,724,GerDracor/lessing-damon.xml,was höre ich?,18,31,character_speech,1,10,,DAMON.,#damon,162.0,MALE,being moved,being moved,being moved,comedies1740_1770,,1747.0
21,725,725,GerDracor/lessing-damon.xml,"O, Madam, ich kenne meinen Freund allzu wohl.",0,45,character_speech,1,10,,LEANDER.,#leander,163.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
22,726,726,GerDracor/lessing-damon.xml,"Er wird sich nicht unterstehen, Ihnen in
            Ihrem Glücke hinderlich zu sein.",46,131,character_speech,1,10,,LEANDER.,#leander,163.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
23,727,727,GerDracor/lessing-damon.xml,"Er wird Ihnen nichts, als sein Herz, darbieten können.",132,186,character_speech,1,10,,LEANDER.,#leander,163.0,MALE,love,positive,emotions of affection,comedies1740_1770,,1747.0
24,728,728,GerDracor/lessing-damon.xml,Ich kann das meinige mit einer Tonne Goldes begleiten – – –,199,258,character_speech,1,10,,LEANDER.,#leander,163.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
25,729,729,GerDracor/lessing-damon.xml,"Leander, Sie wollen – – – Verdruß und Erstaunen lassen mich kein Wort aufbringen.",0,81,character_speech,1,10,,DAMON.,#damon,164.0,MALE,anger,negative,emotions of rejection,comedies1740_1770,,1747.0
26,730,730,GerDracor/lessing-damon.xml,"Höre Er, Herr Vetter, ich will Ihm doch was sagen, versteh Er mich.",0,67,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
27,731,731,GerDracor/lessing-damon.xml,"Er kann die hübsche
            Witwe nun nicht heiraten.",68,125,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1747.0
28,732,732,GerDracor/lessing-damon.xml,"So viel ist gewiß, versteh Er mich.",126,161,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
29,733,733,GerDracor/lessing-damon.xml,"Leandern wird sie wohl
            auch nicht viel nütze sein.",162,224,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1747.0
30,734,734,GerDracor/lessing-damon.xml,Versteh Er mich.,225,241,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
31,735,735,GerDracor/lessing-damon.xml,Sie gefällt mir ganz wohl.,242,268,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,joy,positive,emotions of pleasure,comedies1740_1770,,1747.0
32,736,736,GerDracor/lessing-damon.xml,Versteh Er mich.,269,285,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
33,737,737,GerDracor/lessing-damon.xml,Ich möchte sie schon haben.,298,325,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,love,positive,emotions of affection,comedies1740_1770,,1747.0
34,738,738,GerDracor/lessing-damon.xml,"Ich dächte, Er schlüge mich ihr vor.",326,362,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
35,739,739,GerDracor/lessing-damon.xml,Versteh Er mich.,363,379,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
36,740,740,GerDracor/lessing-damon.xml,"Ich
            bin zu schamhaft dazu.",380,418,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
37,741,741,GerDracor/lessing-damon.xml,Versteh Er mich.,419,435,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
38,742,742,GerDracor/lessing-damon.xml,"Mache Er, tue Er Sein möglichstes, ich will Ihn
            auch nicht in meinem Testamente vergessen.",436,538,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,"admiration, reverence",positive,emotions of affection,comedies1740_1770,,1747.0
39,743,743,GerDracor/lessing-damon.xml,Versteh Er mich.,539,555,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
40,744,744,GerDracor/lessing-damon.xml,"Zwei Tonnen Goldes kann ich
            ihr mitbringen, versteh Er mich.",556,628,character_speech,1,10,,ORONTE.,#oronte,165.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
41,745,745,GerDracor/lessing-damon.xml,"Ich bitte Sie inständig, Madam.",0,31,character_speech,1,10,,LEANDER.,#leander,166.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
42,746,746,GerDracor/lessing-damon.xml,"Erklären Sie sich; damit auch mein Freund weiß, woran
            er ist.",32,105,character_speech,1,10,,LEANDER.,#leander,166.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
43,747,747,GerDracor/lessing-damon.xml,"Madam, erklären Sie sich nicht so geschwind.",0,44,character_speech,1,10,,ORONTE.,#oronte,167.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
44,748,748,GerDracor/lessing-damon.xml,Verstehn Sie mich.,45,63,character_speech,1,10,,ORONTE.,#oronte,167.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
45,749,749,GerDracor/lessing-damon.xml,"Mein Vetter weiß einen
            hübschen Bräutigam für Sie, verstehn Sie mich, der Ihnen wohl anstehen möchte.",64,177,character_speech,1,10,,ORONTE.,#oronte,167.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
46,750,750,GerDracor/lessing-damon.xml,"Mit dem
            können Sie zwei, zwei Tonnen Goldes bekommen.",178,243,character_speech,1,10,,ORONTE.,#oronte,167.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
47,751,751,GerDracor/lessing-damon.xml,Verstehn Sie mich.,244,262,character_speech,1,10,,ORONTE.,#oronte,167.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
48,752,752,GerDracor/lessing-damon.xml,"Vetter, Vetter, sage Er
            ihr ihn doch!",263,312,character_speech,1,10,,ORONTE.,#oronte,167.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
49,753,753,GerDracor/lessing-damon.xml,versteh Er mich.,313,329,character_speech,1,10,,ORONTE.,#oronte,167.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
50,754,754,GerDracor/lessing-damon.xml,Es wird unnötig sein.,0,21,character_speech,1,10,,DIE WITWE.,#die_witwe,168.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
51,755,755,GerDracor/lessing-damon.xml,Mein Schluß ist schon fest gestellt.,22,58,character_speech,1,10,,DIE WITWE.,#die_witwe,168.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
52,756,756,GerDracor/lessing-damon.xml,"Leander, es ist wahr, ich
            habe mein Wort von mir gegeben den glücklichsten von Ihnen zu erwählen.",59,168,character_speech,1,10,,DIE WITWE.,#die_witwe,168.0,FEMALE,joy,positive,emotions of pleasure,comedies1740_1770,,1747.0
53,757,757,GerDracor/lessing-damon.xml,"Ich will es auch
            halten.",169,205,character_speech,1,10,,DIE WITWE.,#die_witwe,168.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
54,758,758,GerDracor/lessing-damon.xml,"Der glücklichste, liebster Damon, sind Sie.",206,249,character_speech,1,10,,DIE WITWE.,#die_witwe,168.0,FEMALE,joy,positive,emotions of pleasure,comedies1740_1770,,1747.0
55,759,759,GerDracor/lessing-damon.xml,Ich?,0,4,character_speech,1,10,,DAMON.,#damon,169.0,MALE,being moved,being moved,being moved,comedies1740_1770,,1747.0
56,760,760,GerDracor/lessing-damon.xml,Damon?,0,6,character_speech,1,10,,LEANDER.,#leander,170.0,MALE,being moved,being moved,being moved,comedies1740_1770,,1747.0
57,761,761,GerDracor/lessing-damon.xml,Was?,0,4,character_speech,1,10,,ORONTE.,#oronte,171.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
58,762,762,GerDracor/lessing-damon.xml,Was?,5,9,character_speech,1,10,,ORONTE.,#oronte,171.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
59,763,763,GerDracor/lessing-damon.xml,Mein Vetter?,10,22,character_speech,1,10,,ORONTE.,#oronte,171.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
60,764,764,GerDracor/lessing-damon.xml,"Ja, dem sein Schiff ist ja untergegangen Madame.",23,71,character_speech,1,10,,ORONTE.,#oronte,171.0,MALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1747.0
61,765,765,GerDracor/lessing-damon.xml,"Verstehn Sie
            mich.",72,102,character_speech,1,10,,ORONTE.,#oronte,171.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
62,766,766,GerDracor/lessing-damon.xml,"Leander hat eine Tonne Goldes, verstehn Sie mich.",103,152,character_speech,1,10,,ORONTE.,#oronte,171.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
63,767,767,GerDracor/lessing-damon.xml,"Und ich habe ihrer zwei,
            verstehn Sie mich.",153,208,character_speech,1,10,,ORONTE.,#oronte,171.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
64,768,768,GerDracor/lessing-damon.xml,"Notwendig, notwendig müssen Sie mich meinen.",209,253,character_speech,1,10,,ORONTE.,#oronte,171.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
65,769,769,GerDracor/lessing-damon.xml,Ja ja.,0,6,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
66,770,770,GerDracor/lessing-damon.xml,"Damon, Sie sind bei diesem Handel der  glücklichste gewesen.",7,67,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,joy,positive,emotions of pleasure,comedies1740_1770,,1747.0
67,771,771,GerDracor/lessing-damon.xml,"Sie
            sind glücklich gewesen, daß Sie Gelegenheit gefunden haben, Ihre große Seele auf so eine
            ausnehmende Art zu zeigen.",68,211,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,joy,positive,emotions of pleasure,comedies1740_1770,,1747.0
68,772,772,GerDracor/lessing-damon.xml,"Ihr größtes Glück aber ist, daß Sie nun Licht bekommen, die
            Falschheit Ihres Freundes einzusehen, dessen prächtige Galimathias Sie bis hieher
            verblendet haben.",212,395,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,joy,positive,emotions of pleasure,comedies1740_1770,,1747.0
69,773,773,GerDracor/lessing-damon.xml,"Leander, erwägen Sie nicht Ihre Aufführung?",396,439,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
70,774,774,GerDracor/lessing-damon.xml,"Sie hatten Nachricht
            bekommen, daß Ihr Schiff verunglückt sei.",440,514,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1747.0
71,775,775,GerDracor/lessing-damon.xml,"Bei dieser Angst wollten Sie sich an mir
            erholen.",515,576,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,fear,negative,emotions of anxiety,comedies1740_1770,,1747.0
72,776,776,GerDracor/lessing-damon.xml,Sie setzten Ihren Freund schändlich aus den Augen.,577,627,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,abhorrence,negative,emotions of rejection,comedies1740_1770,,1747.0
73,777,777,GerDracor/lessing-damon.xml,"Mein Entschluß, mich für den
            glücklichsten zu erklären, war Ihnen nur in so fern verhaßt, als Sie besorgten, daß Sie
            es nicht sein würden.",628,790,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
74,778,778,GerDracor/lessing-damon.xml,"Sie suchten mich zu bereden, Damon liebte mich nicht mehr.",791,849,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,love,positive,emotions of affection,comedies1740_1770,,1747.0
75,779,779,GerDracor/lessing-damon.xml,"Und
            gedenken Sie endlich an den Tausch, zu dem ich den Damon habe verführen sollen, zu einer
            Zeit, da Sie vermuteten, seine Sachen stünden besser, als die Ihrigen.",850,1037,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
76,780,780,GerDracor/lessing-damon.xml,"Überlegen Sie
            dieses alles, und schämen Sie sich, einen Freund hintergangen zu haben, der Sie über
            alles hoch schätzte.",1038,1181,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
77,781,781,GerDracor/lessing-damon.xml,Gehen Sie.,1182,1192,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
78,782,782,GerDracor/lessing-damon.xml,"Genießen Sie Ihrer Reichtümer, die just an keinen
            Unwürdigern hätten kommen können.",1193,1288,character_speech,1,10,,DIE WITWE.,#die_witwe,172.0,FEMALE,joy,positive,emotions of pleasure,comedies1740_1770,,1747.0
79,783,783,GerDracor/lessing-damon.xml,"Leander, soll ich es glauben?",0,29,character_speech,1,10,,DAMON.,#damon,173.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
80,784,784,GerDracor/lessing-damon.xml,Sie haben mich hintergehen wollen?,30,64,character_speech,1,10,,DAMON.,#damon,173.0,MALE,being moved,being moved,being moved,comedies1740_1770,,1747.0
81,785,785,GerDracor/lessing-damon.xml,Damon – – Ich habe Sie beleidigt.,0,33,character_speech,1,10,,LEANDER.,#leander,174.0,MALE,being moved,being moved,being moved,comedies1740_1770,,1747.0
82,786,786,GerDracor/lessing-damon.xml,Leben Sie wohl!,34,49,character_speech,1,10,,LEANDER.,#leander,174.0,MALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1747.0
83,787,787,GerDracor/lessing-damon.xml,"Leander, liebster Leander!",0,26,character_speech,1,10,,DAMON.,#damon,175.0,MALE,love,positive,emotions of affection,comedies1740_1770,,1747.0
84,788,788,GerDracor/lessing-damon.xml,wohin?,27,33,character_speech,1,10,,DAMON.,#damon,175.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
85,789,789,GerDracor/lessing-damon.xml,Verziehn Sie.,34,47,character_speech,1,10,,DAMON.,#damon,175.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
86,790,790,GerDracor/lessing-damon.xml,"Lassen Sie mich, ich bitte Sie.",0,31,character_speech,1,10,,LEANDER.,#leander,176.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
87,791,791,GerDracor/lessing-damon.xml,"Ich muß Ihr Angesicht fliehen, ich sterbe vor Scham.",32,84,character_speech,1,10,,LEANDER.,#leander,176.0,MALE,abhorrence,negative,emotions of rejection,comedies1740_1770,,1747.0
88,792,792,GerDracor/lessing-damon.xml,"Es
            ist unmöglich.",85,114,character_speech,1,10,,LEANDER.,#leander,176.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
89,793,793,GerDracor/lessing-damon.xml,Sie können mir nicht verzeihen.,115,146,character_speech,1,10,,LEANDER.,#leander,176.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
90,794,794,GerDracor/lessing-damon.xml,Ich Ihnen nicht verzeihen?,0,26,character_speech,1,10,,DAMON.,#damon,177.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
91,795,795,GerDracor/lessing-damon.xml,"O Leander, wäre Ihnen mit meinen Verzeihungen was gedient!",27,85,character_speech,1,10,,DAMON.,#damon,177.0,MALE,joy,positive,emotions of pleasure,comedies1740_1770,,1747.0
92,796,796,GerDracor/lessing-damon.xml,Ja ja.,98,104,character_speech,1,10,,DAMON.,#damon,177.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
93,797,797,GerDracor/lessing-damon.xml,Es ist Ihnen schon alles verziehen.,105,140,character_speech,1,10,,DAMON.,#damon,177.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
94,798,798,GerDracor/lessing-damon.xml,"Bleiben Sie da, mein Freund.",141,169,character_speech,1,10,,DAMON.,#damon,177.0,MALE,friendship,positive,emotions of affection,comedies1740_1770,,1747.0
95,799,799,GerDracor/lessing-damon.xml,"Sie haben sich
            übereilet.",170,207,character_speech,1,10,,DAMON.,#damon,177.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
96,800,800,GerDracor/lessing-damon.xml,"Und diese Übereilung hat der Mensch, und nicht der Freund, begangen.",208,276,character_speech,1,10,,DAMON.,#damon,177.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
97,801,801,GerDracor/lessing-damon.xml,"Madam,
            Sie sind erzürnet auf Leandern?",277,327,character_speech,1,10,,DAMON.,#damon,177.0,MALE,anger,negative,emotions of rejection,comedies1740_1770,,1747.0
98,802,802,GerDracor/lessing-damon.xml,"Ich schlage alles aus, wo Sie nicht mit mir alles wider
            ihn vergessen.",328,410,character_speech,1,10,,DAMON.,#damon,177.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
99,803,803,GerDracor/lessing-damon.xml,"Wenn Sie uns trennen, so werde ich notwendig der unglücklichste sein.",411,480,character_speech,1,10,,DAMON.,#damon,177.0,MALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1747.0
100,804,804,GerDracor/lessing-damon.xml,"Ich
            weiß, wie schwer es ist, einen Freund zu finden.",481,545,character_speech,1,10,,DAMON.,#damon,177.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
101,805,805,GerDracor/lessing-damon.xml,"Und will man ihn schon des ersten
            Fehlers wegen verlassen, so wird man Zeit Lebens suchen, und keinen erhalten.",546,669,character_speech,1,10,,DAMON.,#damon,177.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
102,806,806,GerDracor/lessing-damon.xml,"Damon – – Urteilen Sie aus diesen Tränen, ob ich gerühret bin?",0,62,character_speech,1,10,,LEANDER.,#leander,178.0,MALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1747.0
103,807,807,GerDracor/lessing-damon.xml,Wohl!,0,5,character_speech,1,10,,DIE WITWE.,#die_witwe,179.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
104,808,808,GerDracor/lessing-damon.xml,"Leander, Damon verzeiht Ihnen.",6,36,character_speech,1,10,,DIE WITWE.,#die_witwe,179.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
105,809,809,GerDracor/lessing-damon.xml,"Und ich weiß selbst nicht, ob ich über seine
            Großmut, oder über Ihre Reue, mehr gerühret bin.",37,142,character_speech,1,10,,DIE WITWE.,#die_witwe,179.0,FEMALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1747.0
106,810,810,GerDracor/lessing-damon.xml,"Lassen Sie auch uns unsre Freundschaft
            wieder von neuem anfangen.",143,220,character_speech,1,10,,DIE WITWE.,#die_witwe,179.0,FEMALE,friendship,positive,emotions of affection,comedies1740_1770,,1747.0
107,811,811,GerDracor/lessing-damon.xml,"O Damon, wie zärtlich wird Ihre Liebe sein, da Ihre
            Freundschaft schon so zärtlich ist!",221,320,character_speech,1,10,,DIE WITWE.,#die_witwe,179.0,FEMALE,friendship,positive,emotions of affection,comedies1740_1770,,1747.0
108,812,812,GerDracor/lessing-damon.xml,Da war meine Freierei also auch umsonst!,0,40,character_speech,1,10,,ORONTE.,#oronte,180.0,MALE,anger,negative,emotions of rejection,comedies1740_1770,,1747.0
109,813,813,GerDracor/lessing-damon.xml,"Nun, gestehen Sie mir wenigstens, lieber Leander, daß es etwas schwerer sei, die
            Pflichten der Freundschaft auszuüben, als von ihr entzücket zu reden.",0,162,character_speech,1,10,,DAMON.,#damon,181.0,MALE,friendship,positive,emotions of affection,comedies1740_1770,,1747.0
110,814,814,GerDracor/lessing-damon.xml,"Ja, Damon, ich habe die Freundschaft oft genennt, aber sie heute erst von Ihnen kennen
            lernen.",0,106,character_speech,1,10,,LEANDER.,#leander,182.0,MALE,friendship,positive,emotions of affection,comedies1740_1770,,1747.0
111,815,815,GerDracor/lessing-damon.xml,Damon!,0,6,character_speech,1,10,,DIE WITWE.,#die_witwe,183.0,FEMALE,being moved,being moved,being moved,comedies1740_1770,,1747.0
112,816,816,GerDracor/lessing-damon.xml,Damon!,7,13,character_speech,1,10,,DIE WITWE.,#die_witwe,183.0,FEMALE,being moved,being moved,being moved,comedies1740_1770,,1747.0
113,817,817,GerDracor/lessing-damon.xml,"ich befürchte, ich befürchte, ich werde eifersüchtig werden.",14,74,character_speech,1,10,,DIE WITWE.,#die_witwe,183.0,FEMALE,fear,negative,emotions of anxiety,comedies1740_1770,,1747.0
114,818,818,GerDracor/lessing-damon.xml,"Keines
            Frauenzimmers wegen zwar nicht, aber doch gewiß Leanders wegen!",75,157,character_speech,1,10,,DIE WITWE.,#die_witwe,183.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1747.0
0,2507,2507,GerDracor/cronegk-der-misstrauische.xml,"Timant, Philipp, Geronte, Orgon, Climene, Damon, Lisette.",0,57,stage_direction,5,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1766.0
1,2508,2508,GerDracor/cronegk-der-misstrauische.xml,hält Climenen auf.,0,18,stage_direction,5,8,speech_part,,#timant,670.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1766.0
